,study_accession,sample_accession,experiment_accession,run_accession,tax_id,scientific_name,fastq_ftp,submitted_ftp,sra_ftp,Sample,tissue
292,PRJEB36014,SAMEA6448259,ERX3793799,ERR3791695,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791695/ERR3791695_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791695/ERR3791695_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791695/CML322_V11_tip_MN08053_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791695/CML322_V11_tip_MN08053_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791695,CML322,tip
293,PRJEB36014,SAMEA6448260,ERX3793800,ERR3791696,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791696/ERR3791696_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791696/ERR3791696_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791696/CML333_V11_tip_MN09051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791696/CML333_V11_tip_MN09051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791696,CML333,tip
294,PRJEB36014,SAMEA6448261,ERX3793801,ERR3791697,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791697/ERR3791697_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791697/ERR3791697_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791697/CML333_V11_tip_MN09052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791697/CML333_V11_tip_MN09052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791697,CML333,tip
295,PRJEB36014,SAMEA6448262,ERX3793802,ERR3791698,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791698/ERR3791698_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791698/ERR3791698_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791698/CML52_V11_tip_MN10051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791698/CML52_V11_tip_MN10051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791698,CML52,tip
296,PRJEB36014,SAMEA6448263,ERX3793803,ERR3791699,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791699/ERR3791699_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791699/ERR3791699_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791699/CML52_V11_tip_MN10052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791699/CML52_V11_tip_MN10052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791699,CML52,tip
297,PRJEB36014,SAMEA6448264,ERX3793804,ERR3791700,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791700/ERR3791700_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791700/ERR3791700_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791700/CML69_V11_tip_MN11051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791700/CML69_V11_tip_MN11051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791700,CML69,tip
298,PRJEB36014,SAMEA6448265,ERX3793805,ERR3791701,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791701/ERR3791701_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791701/ERR3791701_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791701/CML69_V11_tip_MN11052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791701/CML69_V11_tip_MN11052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791701,CML69,tip
299,PRJEB36014,SAMEA6448266,ERX3793806,ERR3791702,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791702/ERR3791702_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791702/ERR3791702_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791702/HP301_V11_tip_MN12051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791702/HP301_V11_tip_MN12051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791702,HP301,tip
300,PRJEB36014,SAMEA6448267,ERX3793807,ERR3791703,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791703/ERR3791703_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791703/ERR3791703_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791703/HP301_V11_tip_MN12052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791703/HP301_V11_tip_MN12052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791703,HP301,tip
301,PRJEB36014,SAMEA6448268,ERX3793808,ERR3791704,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791704/ERR3791704_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791704/ERR3791704_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791704/IL14H_V11_tip_MN13051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791704/IL14H_V11_tip_MN13051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791704,IL14H,tip
302,PRJEB36014,SAMEA6448269,ERX3793809,ERR3791705,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791705/ERR3791705_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791705/ERR3791705_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791705/IL14H_V11_tip_MN13052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791705/IL14H_V11_tip_MN13052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791705,IL14H,tip
303,PRJEB36014,SAMEA6448270,ERX3793810,ERR3791706,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791706/ERR3791706_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791706/ERR3791706_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791706/Ki11_V11_tip_MN14051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791706/Ki11_V11_tip_MN14051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791706,KI11,tip
304,PRJEB36014,SAMEA6448271,ERX3793811,ERR3791707,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791707/ERR3791707_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791707/ERR3791707_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791707/Ki11_V11_tip_MN14052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791707/Ki11_V11_tip_MN14052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791707,KI11,tip
305,PRJEB36014,SAMEA6448272,ERX3793812,ERR3791708,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791708/ERR3791708_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791708/ERR3791708_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791708/Ki3_V11_tip_MN15051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791708/Ki3_V11_tip_MN15051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791708,KI3,tip
306,PRJEB36014,SAMEA6448273,ERX3793813,ERR3791709,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791709/ERR3791709_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791709/ERR3791709_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791709/Ki3_V11_tip_MN15052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791709/Ki3_V11_tip_MN15052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791709,KI3,tip
307,PRJEB36014,SAMEA6448274,ERX3793814,ERR3791710,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791710/ERR3791710_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791710/ERR3791710_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791710/Ky21_V11_tip_MN16051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791710/Ky21_V11_tip_MN16051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791710,KY21,tip
308,PRJEB36014,SAMEA6448275,ERX3793815,ERR3791711,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791711/ERR3791711_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791711/ERR3791711_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791711/Ky21_V11_tip_MN16053_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791711/Ky21_V11_tip_MN16053_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791711,KY21,tip
309,PRJEB36014,SAMEA6448276,ERX3793816,ERR3791712,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791712/ERR3791712_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791712/ERR3791712_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791712/M162W_V11_tip_MN17052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791712/M162W_V11_tip_MN17052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791712,M162W,tip
310,PRJEB36014,SAMEA6448277,ERX3793817,ERR3791713,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791713/ERR3791713_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791713/ERR3791713_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791713/M162W_V11_tip_MN17053_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791713/M162W_V11_tip_MN17053_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791713,M162W,tip
311,PRJEB36014,SAMEA6448278,ERX3793818,ERR3791714,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791714/ERR3791714_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791714/ERR3791714_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791714/M37W_V11_tip_MN18051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791714/M37W_V11_tip_MN18051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791714,M37W,tip
312,PRJEB36014,SAMEA6448279,ERX3793819,ERR3791715,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791715/ERR3791715_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791715/ERR3791715_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791715/M37W_V11_tip_MN18052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791715/M37W_V11_tip_MN18052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791715,M37W,tip
313,PRJEB36014,SAMEA6448280,ERX3793820,ERR3791716,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791716/ERR3791716_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791716/ERR3791716_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791716/Mo18w_V11_tip_MN19051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791716/Mo18w_V11_tip_MN19051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791716,MO18W,tip
314,PRJEB36014,SAMEA6448281,ERX3793821,ERR3791717,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791717/ERR3791717_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791717/ERR3791717_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791717/Mo18w_V11_tip_MN19052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791717/Mo18w_V11_tip_MN19052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791717,MO18W,tip
315,PRJEB36014,SAMEA6448282,ERX3793822,ERR3791718,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791718/ERR3791718_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791718/ERR3791718_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791718/Ms71_V11_tip_MN20051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791718/Ms71_V11_tip_MN20051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791718,MS71,tip
316,PRJEB36014,SAMEA6448283,ERX3793823,ERR3791719,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791719/ERR3791719_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791719/ERR3791719_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791719/Ms71_V11_tip_MN20052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791719/Ms71_V11_tip_MN20052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791719,MS71,tip
317,PRJEB36014,SAMEA6448284,ERX3793824,ERR3791720,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791720/ERR3791720_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791720/ERR3791720_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791720/NC350_V11_tip_MN21051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791720/NC350_V11_tip_MN21051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791720,NC350,tip
318,PRJEB36014,SAMEA6448285,ERX3793825,ERR3791721,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791721/ERR3791721_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791721/ERR3791721_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791721/NC350_V11_tip_MN21052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791721/NC350_V11_tip_MN21052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791721,NC350,tip
319,PRJEB36014,SAMEA6448286,ERX3793826,ERR3791722,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791722/ERR3791722_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791722/ERR3791722_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791722/NC358_V11_tip_MN22051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791722/NC358_V11_tip_MN22051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791722,NC358,tip
320,PRJEB36014,SAMEA6448287,ERX3793827,ERR3791723,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791723/ERR3791723_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791723/ERR3791723_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791723/NC358_V11_tip_MN22052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791723/NC358_V11_tip_MN22052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791723,NC358,tip
321,PRJEB36014,SAMEA6448288,ERX3793828,ERR3791724,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791724/ERR3791724_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791724/ERR3791724_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791724/Oh43_V11_tip_MN23051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791724/Oh43_V11_tip_MN23051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791724,OH43,tip
322,PRJEB36014,SAMEA6448289,ERX3793829,ERR3791725,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791725/ERR3791725_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791725/ERR3791725_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791725/Oh43_V11_tip_MN23052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791725/Oh43_V11_tip_MN23052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791725,OH43,tip
323,PRJEB36014,SAMEA6448290,ERX3793830,ERR3791726,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791726/ERR3791726_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791726/ERR3791726_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791726/Oh7b_V11_tip_MN24051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791726/Oh7b_V11_tip_MN24051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791726,OH7B,tip
324,PRJEB36014,SAMEA6448291,ERX3793831,ERR3791727,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791727/ERR3791727_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791727/ERR3791727_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791727/Oh7b_V11_tip_MN24052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791727/Oh7b_V11_tip_MN24052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791727,OH7B,tip
325,PRJEB36014,SAMEA6448292,ERX3793832,ERR3791728,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791728/ERR3791728_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/008/ERR3791728/ERR3791728_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791728/P39_V11_tip_MN25051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791728/P39_V11_tip_MN25051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/008/ERR3791728,P39,tip
326,PRJEB36014,SAMEA6448293,ERX3793833,ERR3791729,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791729/ERR3791729_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/009/ERR3791729/ERR3791729_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791729/P39_V11_tip_MN25052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791729/P39_V11_tip_MN25052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/009/ERR3791729,P39,tip
327,PRJEB36014,SAMEA6448294,ERX3793834,ERR3791730,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791730/ERR3791730_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/000/ERR3791730/ERR3791730_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791730/Tx303_V11_tip_MN26051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791730/Tx303_V11_tip_MN26051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/000/ERR3791730,TX303,tip
328,PRJEB36014,SAMEA6448295,ERX3793835,ERR3791731,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791731/ERR3791731_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/001/ERR3791731/ERR3791731_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791731/Tx303_V11_tip_MN26052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791731/Tx303_V11_tip_MN26052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/001/ERR3791731,TX303,tip
329,PRJEB36014,SAMEA6448296,ERX3793836,ERR3791732,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791732/ERR3791732_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/002/ERR3791732/ERR3791732_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791732/Tx303_V11_tip_MN26053_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791732/Tx303_V11_tip_MN26053_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/002/ERR3791732,TX303,tip
330,PRJEB36014,SAMEA6448297,ERX3793837,ERR3791733,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791733/ERR3791733_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/003/ERR3791733/ERR3791733_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791733/Tzi8_V11_tip_MN27051_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791733/Tzi8_V11_tip_MN27051_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/003/ERR3791733,TZI8,tip
331,PRJEB36014,SAMEA6448298,ERX3793838,ERR3791734,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791734/ERR3791734_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/004/ERR3791734/ERR3791734_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791734/Tzi8_V11_tip_MN27052_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791734/Tzi8_V11_tip_MN27052_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/004/ERR3791734,TZI8,tip
332,PRJEB36014,SAMEA6448299,ERX3793839,ERR3791735,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791735/ERR3791735_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/005/ERR3791735/ERR3791735_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791735/CML277_8DAS_root_MN05011_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791735/CML277_8DAS_root_MN05011_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/005/ERR3791735,CML277,root
333,PRJEB36014,SAMEA6448300,ERX3793840,ERR3791736,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791736/ERR3791736_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/006/ERR3791736/ERR3791736_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791736/CML277_8DAS_root_MN05012_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791736/CML277_8DAS_root_MN05012_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/006/ERR3791736,CML277,root
334,PRJEB36014,SAMEA6448301,ERX3793841,ERR3791737,381124,Zea mays subsp. mays,ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791737/ERR3791737_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/ERR379/007/ERR3791737/ERR3791737_2.fastq.gz,ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791737/CML228_8DAS_root_MN06011_R1.fq.gz;ftp.sra.ebi.ac.uk/vol1/run/ERR379/ERR3791737/CML228_8DAS_root_MN06011_R2.fq.gz,ftp.sra.ebi.ac.uk/vol1/err/ERR379/007/ERR3791737,CML228,root
